
#fdt     /usr/users/tascom/data/NiO/linup006.dat 22/06 1998   13:45:31

#txt     1D-ordering
#cmd     sma 2t,31.8,34.2,21,5

#com     File head parameters:
#fih   PTTH   GETH 

#fhp   7716  25512
#com     File parameters:
#fip          2T        I      MON       TIM     PTEM    GTEM 
           31.80       88   449209     5.000  999.999   0.000 
           31.91       71   449915     5.000  999.999   0.000 
           32.05      100   448868     5.000  999.999   0.000 
           32.16       91   451218     5.000  999.999   0.000 
           32.28      101   450921     5.000  999.999   0.000 
           32.40       94   449933     5.000  999.999   0.000 
           32.53      102   449298     5.000  999.999   0.000 
           32.65       88   449254     5.000  999.999   0.000 
           32.75       92   449387     5.000  999.999   0.000 
           32.88       84   450407     5.000  999.999   0.000 
           33.00       89   450250     5.000  999.999   0.000 
           33.11       95   450440     5.000  999.999   0.000 
           33.25      113   450255     5.000  999.999   0.000 
           33.36      156   451715     5.000  999.999   0.000 
           33.47      200   448417     5.000  999.999   0.000 
           33.61      253   450058     5.000  999.999   0.000 
           33.72      319   450639     5.000  999.999   0.000 
           33.85      403   450304     5.000  999.999   0.000 
           33.95      333   452049     5.000  999.999   0.000 
           34.08      279   450725     5.000  999.999   0.000 
           34.20      218   450243     5.000  999.999   0.000 
