
#fdt     /usr/users/tascom/data/NiO/linup005.dat 22/06 1998   13:40:18

#txt     1D-ordering
#cmd     sma 2t,-34.2,-31.8,21,5

#com     File head parameters:
#fih   PTTH   GETH 

#fhp   7716  25512
#com     File parameters:
#fip          2T        I      MON       TIM     PTEM    GTEM 
          -34.19       91   450477     5.000  999.999   0.000 
          -34.09       94   448812     5.000  999.999   0.000 
          -33.97       95   449548     5.000  999.999   0.000 
          -33.85      119   450807     5.000  999.999   0.000 
          -33.73      144   449629     5.000  999.999   0.000 
          -33.61      200   450274     5.000  999.999   0.000 
          -33.49      235   450008     5.000  999.999   0.000 
          -33.36      308   449980     5.000  999.999   0.000 
          -33.25      336   449968     5.000  999.999   0.000 
          -33.14      311   450391     5.000  999.999   0.000 
          -33.01      301   450611     5.000  999.999   0.000 
          -32.89      249   450677     5.000  999.999   0.000 
          -32.77      230   450311     5.000  999.999   0.000 
          -32.65      146   449934     5.000  999.999   0.000 
          -32.53      113   452458     5.000  999.999   0.000 
          -32.41      111   450457     5.000  999.999   0.000 
          -32.29       83   451111     5.000  999.999   0.000 
          -32.17       84   450892     5.000  999.999   0.000 
          -32.05       95   450345     5.000  999.999   0.000 
          -31.93       74   451422     5.000  999.999   0.000 
          -31.80       82   451397     5.000  999.999   0.000 
