
#fdt     /usr/users/tascom/data/NiO/linup008.dat 22/06 1998   14:01:07

#txt     1D-ordering
#cmd     sma 2t,56.5,58.5,21,5

#com     File head parameters:
#fih   PTTH   GETH 

#fhp   7716  25512
#com     File parameters:
#fip          2T        I      MON       TIM     PTEM    GTEM 
           56.50      117   449616     5.000  999.999   0.000 
           56.59      153   450416     5.000  999.999   0.000 
           56.68      187   450723     5.000  999.999   0.000 
           56.78      263   450493     5.000  999.999   0.000 
           56.89      488   452016     5.000  999.999   0.000 
           56.98      734   451434     5.000  999.999   0.000 
           57.08     1101   449226     5.000  999.999   0.000 
           57.19     1479   448153     5.000  999.999   0.000 
           57.29     1968   450319     5.000  999.999   0.000 
           57.38     2292   451850     5.000  999.999   0.000 
           57.48     2632   450294     5.000  999.999   0.000 
           57.59     2638   449616     5.000  999.999   0.000 
           57.68     2612   449865     5.000  999.999   0.000 
           57.78     2260   450979     5.000  999.999   0.000 
           57.89     1864   449229     5.000  999.999   0.000 
           57.98     1480   448871     5.000  999.999   0.000 
           58.08     1081   449815     5.000  999.999   0.000 
           58.19      717   450404     5.000  999.999   0.000 
           58.28      512   451402     5.000  999.999   0.000 
           58.39      372   451301     5.000  999.999   0.000 
           58.48      280   450388     5.000  999.999   0.000 
