
#fdt     /usr/users/tascom/data/NiO/linup003.dat 22/06 1998   13:20:12

#txt     1D-ordering
#cmd     sma 2ta,-2,2,21,10

#com     File head parameters:
#fih   PTTH   GETH 

#fhp   7716  25512
#com     File parameters:
#fip         2TA        I      MON       TIM     PTEM    GTEM 
          -2.000       10   899546    10.000  999.999   0.000 
          -1.802       40   901032    10.000  999.999   0.000 
          -1.614       61   899027    10.000  999.999   0.000 
          -1.396      132   900444    10.000  999.999   0.000 
          -1.211      192   898854    10.000  999.999   0.000 
          -0.989      256   898735    10.000  999.999   0.000 
          -0.801      343   900805    10.000  999.999   0.000 
          -0.608      439   898003    10.000  999.999   0.000 
          -0.403      538   898748    10.000  999.999   0.000 
          -0.200      657   901662    10.000  999.999   0.000 
          -0.012      667   899150    10.000  999.999   0.000 
           0.210      642   899152    10.000  999.999   0.000 
           0.398      593   898574    10.000  999.999   0.000 
           0.603      472   899286    10.000  999.999   0.000 
           0.798      415   900793    10.000  999.999   0.000 
           0.991      280   899167    10.000  999.999   0.000 
           1.196      191   898829    10.000  999.999   0.000 
           1.392      166   902615    10.000  999.999   0.000 
           1.606       83   899028    10.000  999.999   0.000 
           1.794       54   903579    10.000  999.999   0.000 
           2.004       19   900137    10.000  999.999   0.000 
