
#fdt     /usr/users/tascom/data/NiO/linup007.dat 22/06 1998   13:49:54

#txt     1D-ordering
#cmd     sma 2t,33,35.2,21,5

#com     File head parameters:
#fih   PTTH   GETH 

#fhp   7716  25512
#com     File parameters:
#fip          2T        I      MON       TIM     PTEM    GTEM 
           33.01       99   450481     5.000  999.999   0.000 
           33.11       87   451302     5.000  999.999   0.000 
           33.23      121   450803     5.000  999.999   0.000 
           33.32      140   449857     5.000  999.999   0.000 
           33.43      173   449881     5.000  999.999   0.000 
           33.54      226   449938     5.000  999.999   0.000 
           33.66      306   451306     5.000  999.999   0.000 
           33.77      357   450354     5.000  999.999   0.000 
           33.86      335   450557     5.000  999.999   0.000 
           33.98      350   450555     5.000  999.999   0.000 
           34.09      285   450667     5.000  999.999   0.000 
           34.20      239   451015     5.000  999.999   0.000 
           34.33      173   451376     5.000  999.999   0.000 
           34.43      119   451281     5.000  999.999   0.000 
           34.54       92   451210     5.000  999.999   0.000 
           34.66      101   449073     5.000  999.999   0.000 
           34.74       93   451729     5.000  999.999   0.000 
           34.87       94   450214     5.000  999.999   0.000 
           34.97      100   451432     5.000  999.999   0.000 
           35.08       73   449534     5.000  999.999   0.000 
           35.18      102   451890     5.000  999.999   0.000 
