
#fdt     /usr/users/tascom/data/NiO/linup009.dat 22/06 1998   14:23:10

#txt     1D-ordering
#cmd     sma pha,-1.5,1.5,21,5

#com     File head parameters:
#fih   PTTH   GETH 

#fhp   7716  25512
#com     File parameters:
#fip         PHA        I      MON       TIM     PTEM    GTEM 
          -1.500       35   449076     5.000  999.999   0.000 
          -1.350       40   449373     5.000  999.999   0.000 
          -1.200       41   450634     5.000  999.999   0.000 
          -1.050       61   451564     5.000  999.999   0.000 
          -0.900      114   451027     5.000  999.999   0.000 
          -0.750      175   448872     5.000  999.999   0.000 
          -0.600      304   452119     5.000  999.999   0.000 
          -0.450      559   451230     5.000  999.999   0.000 
          -0.300      862   451691     5.000  999.999   0.000 
          -0.150     1129   451136     5.000  999.999   0.000 
           0.000     1220   450552     5.000  999.999   0.000 
           0.150     1185   450972     5.000  999.999   0.000 
           0.300     1041   450546     5.000  999.999   0.000 
           0.450      744   450002     5.000  999.999   0.000 
           0.600      432   450944     5.000  999.999   0.000 
           0.750      291   450207     5.000  999.999   0.000 
           0.900      154   450372     5.000  999.999   0.000 
           1.050       94   449514     5.000  999.999   0.000 
           1.200       59   449597     5.000  999.999   0.000 
           1.350       33   449890     5.000  999.999   0.000 
           1.500       33   449835     5.000  999.999   0.000 
