
#fdt     /usr/users/tascom/data/nbc/mcs00046.dat 24/04 1998   21:55:36

#txt     Data taking for McStas comparison
#cmd     night1

#com     File head parameters:
#fih          H0          K0          L0   PTTH   GETH 

#fhp      1.8049           0           0   1022  24741
#com     File parameters:
#fip         2TA          2T          OM      EA        I      MON       TIM     PTEM    GTEM 
          66.471       66.83     -60.498  -1.002       26  5000000    94.207  231.571  -0.000 
          66.779       66.99     -60.216  -0.952       18  5000000    94.152  231.571  -0.000 
          67.104       67.18     -59.933  -0.901       20  5000000    93.949  231.571  -0.000 
          67.419       67.36     -59.649  -0.852       28  5000000    93.921  231.571  -0.000 
          67.758       67.55     -59.364  -0.800       22  5000000    93.819  231.571  -0.000 
          68.083       67.72     -59.079  -0.751       17  5000000    93.740  231.571  -0.000 
          68.422       67.92     -58.792  -0.701       17  5000000    93.627  231.571  -0.000 
          68.757       68.10     -58.505  -0.652       23  5000000    93.731  231.571  -0.000 
          69.120       68.29     -58.217  -0.599       24  5000000    93.477  231.571  -0.000 
          69.479       68.48     -57.928  -0.548       24  5000000    93.448  231.571  -0.000 
          69.816       68.67     -57.638  -0.501       20  5000000    93.496  231.571  -0.000 
          70.170       68.85     -57.347  -0.452       19  5000000    93.440  231.571  -0.000 
          70.556       69.05     -57.055  -0.400       18  5000000    93.405  231.571  -0.000 
          70.922       69.24     -56.762  -0.351       40  5000000    93.250  231.571  -0.000 
          71.310       69.42     -56.469  -0.300      115  5000000    93.258  231.571  -0.000 
          71.694       69.63     -56.174  -0.251      476  5000000    93.198  231.571  -0.000 
          72.099       69.81     -55.878  -0.199     1757  5000000    93.056  231.571  -0.000 
          72.514       70.03     -55.581  -0.147     5111  5000000    93.124  231.571  -0.000 
          72.885       70.21     -55.283  -0.102     9917  5000000    92.942  231.571  -0.000 
          73.307       70.42     -54.984  -0.051    15134  5000000    92.927  231.571  -0.000 
          73.725       70.62     -54.684  -0.001    18377  5000000    92.928  231.571  -0.000 
          74.157       70.81     -54.383   0.049    17635  5000000    92.720  231.571  -0.000 
          74.594       71.02     -54.080   0.099    13240  5000000    92.891  231.571  -0.000 
          75.050       71.23     -53.777   0.150     6988  5000000    92.752  231.571  -0.000 
          75.509       71.42     -53.472   0.201     2203  5000000    92.649  231.571  -0.000 
          75.956       71.62     -53.166   0.249      448  5000000    92.619  231.571  -0.000 
          76.415       71.84     -52.859   0.298       77  5000000    92.463  231.571  -0.000 
          76.904       72.05     -52.551   0.349       34  5000000    92.479  231.571  -0.000 
          77.384       72.27     -52.241   0.398       35  5000000    92.476  231.571  -0.000 
          77.907       72.48     -51.930   0.451       23  5000000    92.495  231.571  -0.000 
          78.427       72.69     -51.618   0.502       26  5000000    92.321  231.571  -0.000 
          78.905       72.91     -51.304   0.548       37  5000000    92.334  231.571  -0.000 
          79.455       73.12     -50.989   0.600       23  5000000    92.482  231.571  -0.000 
          79.989       73.33     -50.673   0.649       18  5000000    92.404  231.571  -0.000 
          80.539       73.58     -50.355   0.699       18  5000000    92.291  231.571  -0.000 
          81.115       73.79     -50.036   0.750       17  5000000    92.240  231.571  -0.000 
          81.694       74.01     -49.715   0.800       17  5000000    92.238  231.571  -0.000 
          82.289       74.24     -49.392   0.851       27  5000000    92.123  231.571  -0.000 
          82.870       74.46     -49.068   0.899       22  5000000    93.760  231.571  -0.000 
          83.486       74.70     -48.743   0.949       17  5000000    94.036  231.571  -0.000 
          84.120       74.92     -48.416   0.999       22  5000000    94.081  231.571  -0.000 
