
#fdt     /usr/users/tascom/data/nbc/mcs00044.dat 24/04 1998   19:37:35

#txt     Data taking for McStas comparison
#cmd     night1

#com     File head parameters:
#fih   PTTH   GETH 

#fhp   1022  24741
#com     File parameters:
#fip          2T        I      MON       TIM     PTEM    GTEM 
           68.64     1262  5000000    92.689  231.571  -0.000 
           68.71     1285  5000000    92.500  231.571  -0.000 
           68.82     1307  5000000    92.520  231.571  -0.000 
           68.91     1293  5000000    92.891  231.571  -0.000 
           69.01     1385  5000000    93.917  231.571  -0.000 
           69.12     1464  5000000    93.869  231.571  -0.000 
           69.22     1715  5000000    93.805  231.571  -0.000 
           69.30     1922  5000000    93.640  231.571  -0.000 
           69.42     2525  5000000    93.603  231.571  -0.000 
           69.51     3464  5000000    93.536  231.571  -0.000 
           69.62     4927  5000000    93.485  231.571  -0.000 
           69.71     6598  5000000    93.381  231.571  -0.000 
           69.81     8878  5000000    93.465  231.571  -0.000 
           69.92    11635  5000000    93.340  231.571  -0.000 
           70.01    14005  5000000    93.246  231.571  -0.000 
           70.10    16615  5000000    93.195  231.571  -0.000 
           70.20    19565  5000000    93.111  231.571  -0.000 
           70.32    21990  5000000    92.940  231.571  -0.000 
           70.42    23795  5000000    92.975  231.571  -0.000 
           70.52    24628  5000000    92.949  231.571  -0.000 
           70.60    24301  5000000    92.897  231.571  -0.000 
           70.72    23644  5000000    92.750  231.571  -0.000 
           70.84    21334  5000000    92.716  231.571  -0.000 
           70.94    18797  5000000    92.629  231.571  -0.000 
           71.00    17175  5000000    92.643  231.571  -0.000 
           71.11    14158  5000000    92.567  231.571  -0.000 
           71.20    11385  5000000    92.447  231.571  -0.000 
           71.31     8786  5000000    92.474  231.571  -0.000 
           71.43     5968  5000000    92.373  231.571  -0.000 
           71.50     4738  5000000    92.420  231.571  -0.000 
           71.60     3412  5000000    92.313  231.571  -0.000 
           71.71     2375  5000000    92.176  231.571  -0.000 
           71.82     1938  5000000    92.251  231.571  -0.000 
           71.91     1727  5000000    92.204  231.571  -0.000 
           72.01     1479  5000000    92.098  231.571  -0.000 
           72.11     1427  5000000    92.019  231.571  -0.000 
           72.22     1427  5000000    91.924  231.571  -0.000 
           72.32     1388  5000000    91.923  231.571  -0.000 
           72.40     1276  5000000    91.934  231.571  -0.000 
           72.51     1379  5000000    92.083  231.571  -0.000 
           72.61     1273  5000000    93.558  231.571  -0.000 
